,class,text
3545,1, I don't fuck with these hoes I don't fuck with niggas that's fuckin these hoes
3546,0, Up with the birds to fish on the Li River 
3547,0, Rick Scott beating win number in 30 counties Charlie Crist in 13 FLGOV
3548,0, In the ME the crow would eat the bear MT Obviously not in the ME MT Bear Saves Drowning Crow An 
3549,0, Happy birthday cotton picker lol
3550,0, RIGHT NOW NewsCenter 5 projecting Charlie Baker will be Gov elect by a razor thin margin wcvb
3551,1, my nig
3552,0, called Charlie Baker to concede around 8 15 this morning She plans to address supporters at 11am wcvb
3553,0, New bus stop Guy across the street is yelling and doing David Lee Roth kicks at swooping crows I should learn karate 
3554,0, I think Zlatan even has Class in the way he talks trash
3555,0, He's trash Too early to call Austin Rivers a draft bust 
3556,0, Came to training camp today to find Charlie Batch asleep on the curb 
3557,1, Gave her that move it lil nigger push smh 
3558,0, Crew of women hillbillies gangsters w the director ItsAWRAP 
3559,1, This nigguh Chris Paul
3560,1, To the rejects who constantly call my house and are threatening to rape my mom karma's a bitch Rot in hell faggots 
3561,0, How bad u want something is meaningless If how bad you're willing to work for the thing u want Isn't 10xs as intense as ho 
3562,0, Taakstraf in herkenbaar hesje in je eigen buurt Pleit er al jaren voor Weet hoe bevreesd ik er ooit voor was da'k er te wer 
3563,0, Fake friends are no different than shadows they stick around during your brightest moments but disappear during your darkest ho 
3564,0, Pink albino dolphins are extremely rare but do exist in the wild 
3565,0, Jimmy and two man doo wop performance just went live on YouTube FallonTonight htt 
3566,0, Can kids say much when their parents pay for everything If he paying every bill I can't complain abo 
3567,1, Don't watch me you beta watch your bitch nigga 
3568,0, Yankees acquire Chase Headley from the Padres for Yangervis Solarte and Rafael DePaula 
3569,1, You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr 
3570,0, Wow he basically just told his daughter I want some mocha colored grandbabies HTGAWM
3571,1, true i need to sleep to make them Gainz bruh So all the hoes stay Mirin p Alright later 
3572,0, I think the Clips and Thunder would've gave the Heat a good as well the East is just trash
3573,0, Oreo Cheesecake Bites 
3574,0, Deep Fried Oreos 
3575,0, Oreo Drumstick 
3576,0, Oreo ice cream 
3577,0, Ultimate Chocolate Chip Cookie n' Oreo Fudge Brownie Bar 
3578,0, Oreo cake 
3579,0, Oreo Ice Cream Cake 
3580,0, 52 of the world's mammals birds reptiles amphibians fish vanished between 1970 2010 
3581,0, FoxNews projects that Wyoming Senator Mike Enzi will defeat Democratic challenger Charlie Hardy Election2014
3582,0, How can anyone hate Charlie Sheen 
3583,0, Todays Horoscope you're still a hoe That is all have a nice day
3584,1, I wanna sleep but I'm outside with this nigger lol trying to hang him
3585,0, Heard you was talkin trash like I wouldn't find out 
3586,1, well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho 
3587,0, I hope I made these pot brownies right 
3588,0, Please win it all this year
3589,0, When rednecks fool around with the aux cord 
3590,1, White trash warfare pt 3 
3591,1, pussy ass nigga 
3592,0, this the I play soccer cheat on girls and wear khaki coloured cargos haircut 
3593,1, I'm a Get Money nigga So da hoes Love me
3594,0, The racists are and its crew of anchors Not right wing folks mocks mixed GOP kids 
3595,0, I'm not even ghetto 
3596,0, A day without laughter is a day wasted Charlie Chaplin
3597,0, New sign up at mong kok protest site says fight for democracy and oppose the communists to have a future 
3598,0, Everytime I see Nelson Agholor make a play I want to puke Kid should've been a gator Thanks Charlie Cheeseburger 
3599,0, Conan O'Brien mocks the new Call of Duty game while getting killed repeatedly 
3600,0, trassshhh Them 13's that come out this weekend so trash 
3601,0, Mariano Rivera now has a street outside Yankee Stadium named after him which Giants have also had similar honors 
3602,0, reasons to be a mermaid no periods no pants perfect hair u get to lure men into their death also free clam 
3603,0, The crows warned you to stay away from the island Will you THE SOUL COLLECTOR IAN1 
3604,0, Oreo Frappuccino 
3605,0, Yep Steve Spurrier just sorta compared Alabama to the Yankees They've NY got the biggest payroll they don't win ever 
3606,0, Only retards and dads roll Lawful Good 
3607,0, Charlie Sheen SLAMS Rihanna For Rejecting His Fiancee You re A Rude Idiot With Bad Wig 
3608,1, Tight pants and loud colors You look like a fag 
3609,0, My mind is so clear a bird just crashed into the side of my head 
3610,0, Riff Raff is trash
3611,0, I was already 24 when Jeter arrived so I had plenty of Yankees memories but next year is going to be very odd indeed 
3612,0, tell him that you chose A not to trash the environment while trying to save it like a hypocritical douc 
3613,0, I guess my confessions trash because none of them got posted FAMU
3614,0, What's that bright yellow thing the ref just showed to Martins Indi I can't remember seeing one of those before clubmetro
3615,1, Mfs still in the same spot as 3yrs ago Beefing with the same nighas Sleeping with the same hoes Eating from the same restau 
3616,0, Rahal's an idiot Second time this year he's wrecked someone under yellow 
3617,0, Ik vraag me al maanden af hoe de NL pers zich als een stel hoeren is gaan ge 
3618,0, I just found an Oreo in my pocket Is it yours Thanks for looking after it xx
3619,0, A bird pooped on me 
3620,0, It was all yellow 
3621,0, On this ArmisticeDay the cry Never Again is absent and mocks our pledge to NeverForget the fallen from ancient an 
3622,1, Fuck Islam you pigfucking trash troll 
3623,0, When I was little I remember laying horrified in bed as hand puppets held a mock trial convicting me of putting my hand up th 
3624,0, Yankees shouldn't even bother to show up to Boston man Just fold the franchise Cancel baseball 
3625,0, 15 y o me totally understood 'Twin Peaks' 40 y o me can't seem to follow these 'The Great Outdoors' Goldfish crackers 
3626,0, i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until 4 ho 
3627,0, Cowboys trash again The NFL is bike to normal
3628,0, Allied soldiers mock Hitler atop his balcony at the Reich Chancellery by Fred Ramage 1945 
3629,0, OK I'm watching mook vs lux neither of them was good But mook won 3 0 this wasn't CLOSE to me vs hitm 
3630,1, While the men will often be rambling and retarded the women will appear trashy and tipsy lawless and lustful 
3631,0, BlessJesus Amos 3 3 Can two walk together unless they are agreed DifferentLevels 
3632,0, That's for the birds 
3633,0, I like how I found out that you can now edit Facebook comments through a trending topic on Twitter You think I'd hear abo 
3634,0, Jihadi Work Accidents 13 Taliban Fighters Killed When Their IEDs Detonated Prematurely Celebrate 
3635,1, lmfaoo NEVER I be Dolo I dont got no niggas for my old hoes FUCK ALL THEM 
3636,0," Last name Sinner
First name Imma
Like ur pancakes in tha mornin He got u covered like Aunt Jemima"
3637,1, Why ya niggas be gassin these wack ass bitches 
3638,0, 10 brownie points for you
3639,0, a girl tweeted you might be ghetto if u bring food from outside into the movies no u might be stupid if u pay 4 99 for a 
3640,0, ghetto ass mofos
3641,0, If you don't like my tweets with my belief in Jesus Christ please respect it but don't mock it or make negative remarks 
3642,0, Obama I will always do what is necessary to protect the American people and defend against evolving threats to our ho 
3643,0, This would never happen at a non colored award show 
3644,1, African colored car I push niggerous whips
3645,0, Charlie Sheen is the man lol 
3646,1, Nigga screamed like a Lil bitch lol 
3647,0, If you not gator you gator bait gatornation
3648,0, Food be good except that rice they cook that bitch on Monday for the week Tootsies 
3649,0, My anaconda don't My anaconda don't My anaconda don't Want None Unless You Got Bunz Hun
3650,0, Should of been a cork sole why is there no cork on the WTL XI 
3651,0, redskins gonna win and thats all im saying for the night
3652,0," shhhh wrap yourself around me
let me kiss the bruises on your heart
lick your unhealed wounds
and taste the raw wild ho "
3653,0, I held you like a baby bird and now you come at me like this These friends ain't loyal 
3654,0, For the last few weeks my name been cripple 
3655,0, When yo phone go off in class the teacher say turn that trash off but it's one of the songs on yo mixtape 
3656,1, That nigger made the shit out of my coffee 
3657,1, Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that 
3658,0, Uncle Charlie and nem lol
3659,0, The Knicks are still trash Melo signed for the money he don't even care about being on a good winning team 
3660,0, can Raheel mock Propphet Muhammad in same way as he mocked Lord Ram and Sita will he apologise 
3661,0, I am a strong believer that birds of a feather flock together
3662,1, Yay for America Israel we put in more Jew Hating muslim trash into our government pathetic sickening
3663,1, This nigga is a fuckin faggot 
3664,0, Goes to Yankee candle buys beer scented candle goes home lights it waits for a boyfriend 
3665,1, but you're still a faggot
3666,1, niggers are so ignorant 
3667,1, The bromance between pat and ant is real fuck that faggot
3668,0, Whipped 
3669,0, Cookies n' Cream Oreo Fudge Ice Cream 
3670,0, Oreo Cheesecake Bars 
3671,0, Oreo Ice Cream Cake 
3672,0, Oreo Ice Cream Sandwiches 
3673,0, Oreo cheesecake bites 
3674,0, reasons to be a mermaid no periods no pants perfect hair u get to lure men into their death also free clam bra
3675,0, when other girls wear beanies they look cute stylish but when i wear them i look like a member of a drug cartel who sel 
3676,0, Obama Says He s Irritated But Does Not Feel Repudiated After Losing Senate Video Awwwww ho 
3677,0, If your girlfriend is taller than you it's her responsibility to take the trash out fight off anyone that breaks into you 
3678,1, When niggas ask me Where the hoes at 
3679,1, Did u call me a bitch I said you were ACTING like one So you just called me one nigga Shut up bitch 
3680,0," Feb 2015
Jordan 4 Retro Remastered Oreo 314254 003
"
3681,0, You may be redneck if you put steak seasoning on popcorn
3682,0, Yanks walk off win 
3683,1, My old man has a white galaxy phone cuz he's a fag 
3684,0, Where has this been all year But still FireCashman Yankees
3685,1, The fox says you're a cunt 
3686,1, You other niggas a call up a bitch to fight a bitch naw not me I'm whomp that trick so she can feel where I'm coming from
3687,1, You're a faggot you're a Texas fan 
3688,0, Thanks Carolina fans 4 the flipped birds few bottles to the head Sticks n stones may break my bones but aluminum zimas will 
3689,0, Happy Birthday Take a spin in that yellow coupe shutemdown 
